algorithm,scenario,seed,total_cost,total_emission,service_level,total_reward,total_time,total_delivered,runtime
NearestNeighbor,S1_SMALL,1021,6006.7957,6473.603672230549,0.12370219063180216,-216.5338665883765,121.60581442677834,1389.4999862716068,0.05391645431518555
ClarkeWright,S1_SMALL,1021,5996.6078,6097.574281308158,0.02758419293342091,-257.2326090713321,116.505910365669,247.41984152676397,0.05302929878234863
GeneticAlgorithm,S1_SMALL,1021,2771.0721999999964,1225.7161797046501,0.0036367753175601644,-257.3359885608687,47.83595589937826,24.499999817460775,0.17642521858215332
MAPPO,S1_SMALL,1022,4647.335299999999,4991.195815535019,0.11388118036619362,-180.30562603883126,94.9054228472414,1339.9437888485436,0.11618900299072266
NearestNeighbor,S1_SMALL,1022,6006.7957,6473.603672230549,0.11951965335432463,-220.80638536957375,120.58595234733082,1389.4999862716068,0.055032968521118164
ClarkeWright,S1_SMALL,1022,5996.6078,6097.574281308158,0.026651534306892877,-261.458696417746,114.70284184404636,247.41984152676397,0.05294227600097656
GeneticAlgorithm,S1_SMALL,1022,1444.4166000000002,2039.420513885618,0.020817439476793823,-240.8621287262947,31.966837083170834,207.31984182553228,0.16646313667297363
MAPPO,S1_SMALL,1023,4752.700299999999,5087.762013544487,0.11257561754915656,-193.37532362064186,95.56028689812376,1272.4780083492383,0.11545801162719727
NearestNeighbor,S1_SMALL,1023,6006.7957,6473.603672230549,0.11836335222813249,-223.33070569988,122.09759969606631,1389.4999862716068,0.0534520149230957
ClarkeWright,S1_SMALL,1023,5996.6078,6097.574281308158,0.026393692200854777,-263.94448655821674,115.66467154518611,247.41984152676397,0.0516200065612793
GeneticAlgorithm,S1_SMALL,1023,2094.815199999997,2129.7743836745612,0.023930544231757306,-244.5861531053114,36.90580611099604,242.51984169440203,0.18160367012023926
MAPPO,S1_SMALL,1024,4626.375799999998,4967.340435710272,0.11797107266843351,-172.0071911862997,93.06554120759871,1335.0437888485435,0.1520671844482422
NearestNeighbor,S1_SMALL,1024,6006.7957,6473.603672230549,0.12223532694577219,-211.8422121740836,123.78920412093171,1389.4999862716068,0.053690433502197266
ClarkeWright,S1_SMALL,1024,5996.6078,6097.574281308158,0.027257098880230524,-252.33724360632186,115.89469673970514,247.41984152676397,0.05145740509033203
GeneticAlgorithm,S1_SMALL,1024,3889.298499999998,2939.824083296471,0.02739367467453327,-236.88447528586372,72.27154338950511,280.81984146045386,0.18427371978759766
MAPPO,S1_SMALL,1025,4773.0311999999985,5132.043809982893,0.1133880165437078,-189.50968354582082,96.69931023648238,1251.0581666548362,0.14041590690612793
NearestNeighbor,S1_SMALL,1025,6006.7957,6473.603672230549,0.1233772504832145,-217.87741323660725,124.08621486055833,1389.4999862716068,0.0545656681060791
